CI Rel ID,Source Asset ID,Source Asset Name,Source IP Address,Source Port,Source Type,Source Icon,Target Asset ID,Target Asset Name,Target IP Address,Target Port,Target Type,Target Icon,Relationship Type ID,Relationship Type Name,Relationship Color
REL3458,8b4156a1-a2b0-4318-a76c-5dbc77c6f709,Device721,198.74.137.224,51580,Server,,9ef4d772-a88b-4349-aff6-8779a7d598f7,Device525,176.129.240.225,56652,Server,,1,Configured On,#92336F
REL9494,8b4156a1-a2b0-4318-a76c-5dbc77c6f709,Device721,198.74.137.224,57269,Server,,d4c5bd31-d45e-4557-8412-497fda35efeb,Device916,158.144.233.37,41873,Firewall,,3,Configured On,#66E522
REL4344,bc5ae139-90b3-4e05-854c-998c867ce6e3,Device722,64.56.29.134,58089,Switch,,95f9aa4a-2af8-4487-95f1-fab0bd1fbc79,Device138,97.145.72.208,61204,Router,,3,In Rack,#A7FF84
REL6757,bc5ae139-90b3-4e05-854c-998c867ce6e3,Device722,64.56.29.134,41720,Switch,,a9b0bac2-2f84-464a-b2f0-d41d0fdcd638,Device326,150.123.210.107,20271,Server,,4,Replicated At,#2D0A5D
REL6295,bc5ae139-90b3-4e05-854c-998c867ce6e3,Device722,64.56.29.134,39769,Switch,,20d00975-52a0-45af-ad5f-104275a4b3a4,Device469,139.50.30.148,8255,Router,,1,Located In,#CC9109
REL3250,bc5ae139-90b3-4e05-854c-998c867ce6e3,Device722,64.56.29.134,22298,Switch,,9052b5c3-67a8-40fd-b0f6-4a13939ed1c1,Device612,68.158.220.137,34785,Switch,,4,Hosted On,#C615DB
REL9426,bc5ae139-90b3-4e05-854c-998c867ce6e3,Device722,64.56.29.134,51147,Switch,,60aa4bc3-3f7b-410b-92ad-97eb31a0262e,Device327,169.52.208.28,52162,Switch,,4,In Rack,#38FB46
REL1973,91a91e2c-2e52-45ba-80c1-8112b8e0dc6f,Device723,133.162.167.40,17509,Printer,,146d1f3c-a752-4d15-ac35-6c69fdc84e02,Device724,170.221.97.199,8629,Server,,5,Configured On,#ABAB76
REL3413,91a91e2c-2e52-45ba-80c1-8112b8e0dc6f,Device723,133.162.167.40,6824,Printer,,b5782fd2-69d8-4815-b2d9-d56f3bb546dc,Device27,231.204.20.171,29688,Router,,5,Virtualized On,#57466D
REL1707,91a91e2c-2e52-45ba-80c1-8112b8e0dc6f,Device723,133.162.167.40,44848,Printer,,f8c0cc74-5098-406d-af93-1f7bd4634ca9,Device751,37.88.150.47,35497,Firewall,,5,Located In,#CF2395
REL2889,91a91e2c-2e52-45ba-80c1-8112b8e0dc6f,Device723,133.162.167.40,52534,Printer,,0368682c-71f5-462b-82f2-38d71b531410,Device322,8.172.222.188,63413,Switch,,3,Physically Connected To,#CC4ABA
REL8013,91a91e2c-2e52-45ba-80c1-8112b8e0dc6f,Device723,133.162.167.40,7069,Printer,,e523149a-def4-401a-ac7d-ddc2b08f88ed,Device892,45.247.23.159,1343,Server,,5,Depends On,#27F725
REL3897,146d1f3c-a752-4d15-ac35-6c69fdc84e02,Device724,170.221.97.199,60724,Server,,889130b7-7849-4b15-a29d-b75eb71c581a,Device183,213.191.95.80,45173,Printer,,1,Replicated At,#3433CF
REL5279,146d1f3c-a752-4d15-ac35-6c69fdc84e02,Device724,170.221.97.199,22598,Server,,b2fc16a6-4b2b-46ec-8149-c3b52a54e541,Device675,209.137.51.96,44583,Printer,,2,In Rack,#A128AF
REL6041,146d1f3c-a752-4d15-ac35-6c69fdc84e02,Device724,170.221.97.199,27100,Server,,9c4baf17-1dfb-4100-bf0d-31a8363dbfd8,Device681,121.222.141.254,4033,Switch,,5,Connected To,#B2F6C7
REL3867,146d1f3c-a752-4d15-ac35-6c69fdc84e02,Device724,170.221.97.199,18603,Server,,1f3f63d3-48ff-4ff9-9a4d-6f9e1317087a,Device298,39.139.153.95,60337,Router,,5,Depends On,#0C9DA3
REL1179,146d1f3c-a752-4d15-ac35-6c69fdc84e02,Device724,170.221.97.199,41222,Server,,c9c0f210-fffb-4d2f-99d4-d2b2d6ebc2c6,Device730,167.187.165.188,10061,Server,,2,Physically Connected To,#FF8069
REL9969,eda92a15-220b-4da6-9126-faf8cc0a1a10,Device725,99.69.104.231,58922,Router,,0b950e84-3a4e-4c90-9fdc-acf2f3cdb84a,Device77,65.93.0.137,53568,Router,,1,Owns,#584350
REL6866,eda92a15-220b-4da6-9126-faf8cc0a1a10,Device725,99.69.104.231,14211,Router,,6192d215-df7e-4584-9bf6-21278a60104c,Device109,206.221.2.64,52922,Router,,1,In Rack,#DE74BD
REL8347,eda92a15-220b-4da6-9126-faf8cc0a1a10,Device725,99.69.104.231,26137,Router,,196c9715-d3dc-48ae-ba99-218062c11c80,Device768,236.198.189.32,57041,Switch,,3,In Rack,#190CB1
REL6936,eda92a15-220b-4da6-9126-faf8cc0a1a10,Device725,99.69.104.231,3657,Router,,295ce99f-835e-471e-bda0-18afa4693e90,Device268,24.194.230.60,10489,Switch,,4,Depends On,#9536E7
REL8175,1a8fef97-b8ee-4f58-944a-98837655706d,Device726,111.221.116.21,52763,Printer,,48621d71-5470-4fec-ae64-53cef2b4dd51,Device92,155.61.33.34,29149,Switch,,1,Physically Connected To,#B155E9
REL9578,1a8fef97-b8ee-4f58-944a-98837655706d,Device726,111.221.116.21,17315,Printer,,6470be27-e511-4960-b4bc-5c1941f7f487,Device102,234.106.221.195,59188,Server,,1,Physically Connected To,#71032C
REL2625,1a8fef97-b8ee-4f58-944a-98837655706d,Device726,111.221.116.21,32067,Printer,,3a91e31d-bf05-496e-8f5f-2fe099b8e1c1,Device187,98.227.19.93,10204,Printer,,1,Replicated At,#3BF3D6
REL1820,6f1c0622-9064-426d-b82b-aad80cc5b361,Device727,235.94.163.197,39195,Printer,,c3d9a54a-bcff-4e97-9c4b-8cead1958ee6,Device875,125.88.95.218,21186,Firewall,,5,Owns,#F02496
REL1625,6f1c0622-9064-426d-b82b-aad80cc5b361,Device727,235.94.163.197,15673,Printer,,d6951cc0-d874-4a80-8e0f-ffece3987512,Device287,52.201.63.204,29980,Router,,3,Physically Connected To,#F83A8D
REL7106,9ac7cbd0-9973-4c8a-8848-0a09033b85c4,Device728,216.95.112.1,19332,Switch,,2fbcbfcd-eb07-4bba-abff-cfb7d76aa51d,Device777,66.157.54.109,46969,Router,,5,Physically Connected To,#46BA9E
REL2020,9ac7cbd0-9973-4c8a-8848-0a09033b85c4,Device728,216.95.112.1,2041,Switch,,e01ac9ab-ef84-4e91-a098-8cfb60a29b16,Device833,183.238.222.212,28884,Printer,,4,In Rack,#962300
REL7361,9ac7cbd0-9973-4c8a-8848-0a09033b85c4,Device728,216.95.112.1,21902,Switch,,a08495cf-a912-4cf9-8650-1e61ed1fbc57,Device317,89.239.58.239,27055,Server,,1,Replicated At,#F1A829
REL2820,57b9bc47-d029-4bee-a232-d9e1c0cc548e,Device729,119.1.137.192,4103,Server,,9e3427c0-8259-499c-a2a9-fdd7dcc04eac,Device99,236.59.83.225,43373,Firewall,,5,Configured On,#F7FA8C
REL4050,57b9bc47-d029-4bee-a232-d9e1c0cc548e,Device729,119.1.137.192,51301,Server,,db742b5a-a538-4c5a-b9a0-a0fb2df2f646,Device983,53.167.82.81,7319,Router,,2,Configured On,#4F7131
REL4603,57b9bc47-d029-4bee-a232-d9e1c0cc548e,Device729,119.1.137.192,42377,Server,,7a78a666-ef06-4016-b6af-c8ae5d7fb547,Device175,50.255.191.26,32284,Printer,,1,Virtualized On,#8DAED2
REL9023,57b9bc47-d029-4bee-a232-d9e1c0cc548e,Device729,119.1.137.192,33286,Server,,341901d7-7106-4513-88c0-6b9534236566,Device277,69.0.218.206,46788,Server,,5,Hosted On,#5ADB63
REL6834,57b9bc47-d029-4bee-a232-d9e1c0cc548e,Device729,119.1.137.192,51078,Server,,3bf06db2-6d45-4a3d-a548-3fd61e548e27,Device538,112.126.237.28,62786,Switch,,5,Owns,#82ADF9
REL6708,c9c0f210-fffb-4d2f-99d4-d2b2d6ebc2c6,Device730,167.187.165.188,58699,Server,,74443fef-5d39-4d30-b1cd-c32fb876b3d9,Device592,1.146.238.222,30157,Firewall,,2,Owns,#70EE38
REL3183,c9c0f210-fffb-4d2f-99d4-d2b2d6ebc2c6,Device730,167.187.165.188,33047,Server,,b4c856da-61ab-4fa5-b5be-ca91d3d15c11,Device973,150.173.187.223,1523,Router,,2,Located In,#FE7B2F
REL3921,c9c0f210-fffb-4d2f-99d4-d2b2d6ebc2c6,Device730,167.187.165.188,48653,Server,,10a4d306-7da7-4342-b40a-dd562df003c1,Device884,158.247.31.70,14215,Printer,,4,Owns,#E2782C
REL3452,555d3ab8-2316-4dda-8d89-e257106e91dc,Device731,150.225.175.17,15816,Switch,,ffd4d102-e785-4a02-97f1-aa3b2c44d081,Device388,221.122.49.123,52256,Firewall,,4,Owns,#3B00A0
REL1014,555d3ab8-2316-4dda-8d89-e257106e91dc,Device731,150.225.175.17,26526,Switch,,46356ac3-bc88-48e9-87b2-bb7d11777aa1,Device567,86.139.216.122,4008,Firewall,,5,In Rack,#F37263
REL4204,555d3ab8-2316-4dda-8d89-e257106e91dc,Device731,150.225.175.17,20044,Switch,,4fd7aa23-2813-4295-a8cf-3aea47d235a9,Device40,222.28.31.142,37111,Server,,3,Owns,#081EC2
REL6757,555d3ab8-2316-4dda-8d89-e257106e91dc,Device731,150.225.175.17,8486,Switch,,530384ea-07c0-4ef2-a34c-2372bf4f40e0,Device206,232.100.198.94,22930,Switch,,4,Hosted On,#E47182
REL3267,555d3ab8-2316-4dda-8d89-e257106e91dc,Device731,150.225.175.17,13429,Switch,,c3d9a54a-bcff-4e97-9c4b-8cead1958ee6,Device875,125.88.95.218,60053,Firewall,,2,Replicated At,#719932
REL7303,91a4d356-d2f9-48eb-9ab6-cb3424423a5a,Device732,34.172.87.98,28475,Printer,,c93b1ee9-0c6f-49d0-b4f6-d935cc5e5442,Device933,201.201.143.203,21496,Switch,,1,Physically Connected To,#226BC7
REL9356,91a4d356-d2f9-48eb-9ab6-cb3424423a5a,Device732,34.172.87.98,10406,Printer,,eac173ba-3709-428b-8737-9cb41c0e3f57,Device636,116.21.158.125,5924,Printer,,2,In Rack,#D5A026
REL6254,5683b35c-0964-4759-ae43-cb29703de497,Device733,129.34.71.77,939,Router,,1464fab9-67a8-4f19-a151-66f3cddedcfa,Device499,5.150.58.177,20402,Server,,3,Depends On,#0F6B66
REL2350,5683b35c-0964-4759-ae43-cb29703de497,Device733,129.34.71.77,38669,Router,,936e60d2-e25b-4f9c-86ca-2452c7a2c306,Device673,157.99.57.135,40454,Firewall,,2,In Rack,#EF1C11
REL8041,5683b35c-0964-4759-ae43-cb29703de497,Device733,129.34.71.77,10240,Router,,b14fdfa6-2144-4bf3-a7f4-649f7a4da3de,Device646,216.193.107.118,31528,Printer,,4,In Rack,#2E28BF
REL4445,5683b35c-0964-4759-ae43-cb29703de497,Device733,129.34.71.77,55394,Router,,2b769b74-5f7f-43da-a10c-abfb31396636,Device513,148.54.102.50,8602,Server,,1,Located In,#15D720
REL1143,5683b35c-0964-4759-ae43-cb29703de497,Device733,129.34.71.77,40530,Router,,7348efa4-09b6-484b-b6d1-077bf0c81aa2,Device33,90.99.38.125,14868,Server,,1,Depends On,#98BD39
REL4472,4821b08c-de9b-495d-8cab-e95bcc7db814,Device734,1.8.138.118,59110,Printer,,af787433-a5fd-4001-a4c8-d100547d521f,Device666,179.245.109.205,30698,Firewall,,4,Replicated At,#7A9F72
REL5844,4821b08c-de9b-495d-8cab-e95bcc7db814,Device734,1.8.138.118,39234,Printer,,30e005f6-2b67-4959-8709-78927da5e512,Device21,95.149.161.109,26614,Server,,5,Configured On,#4A9446
REL1789,4821b08c-de9b-495d-8cab-e95bcc7db814,Device734,1.8.138.118,41713,Printer,,9444f433-cf3e-463f-8816-634c2b4cdd88,Device545,104.72.164.133,29644,Switch,,2,Virtualized On,#84810E
REL1754,4821b08c-de9b-495d-8cab-e95bcc7db814,Device734,1.8.138.118,11796,Printer,,584788b7-a6d7-462f-a0cf-46c435ca5a3b,Device333,82.190.32.210,7621,Server,,4,Depends On,#36AEA3
REL7500,d12da5ec-ec64-4626-b0cb-1eb8d0ccf603,Device735,95.202.196.174,63066,Switch,,a8cb137a-b6db-44d0-97b7-879549dce3d7,Device701,178.217.107.220,3731,Firewall,,5,Physically Connected To,#C16B02
REL9561,d12da5ec-ec64-4626-b0cb-1eb8d0ccf603,Device735,95.202.196.174,31144,Switch,,d12da5ec-ec64-4626-b0cb-1eb8d0ccf603,Device735,95.202.196.174,27569,Switch,,2,Hosted On,#36C3EF
REL4043,37b2bca3-91b6-4361-9a04-36bbab1006b6,Device736,226.64.30.154,37203,Router,,4ed7482b-96cd-4e64-81f0-47ee4cdfb92a,Device137,0.151.161.92,21848,Firewall,,1,Owns,#E953B0
REL4520,37b2bca3-91b6-4361-9a04-36bbab1006b6,Device736,226.64.30.154,21365,Router,,6f69b8aa-6611-440a-b08c-7c77acb802cf,Device190,175.106.63.254,7529,Switch,,5,Hosted On,#0AF2CB
REL5277,4c1015d9-9619-48d3-b05f-04f27c0b02a2,Device737,226.182.96.32,41567,Printer,,44ec3185-a04a-4fa5-a8fb-91912f218748,Device511,130.64.44.234,26684,Switch,,5,Physically Connected To,#8B2FEB
REL8373,4c1015d9-9619-48d3-b05f-04f27c0b02a2,Device737,226.182.96.32,40653,Printer,,e85b467c-85bb-46f1-a1cd-711c81e61b5a,Device803,167.238.99.5,38251,Router,,2,Virtualized On,#F91B22
REL9623,4c1015d9-9619-48d3-b05f-04f27c0b02a2,Device737,226.182.96.32,62438,Printer,,089994ac-6a85-4908-bad3-da1280be9f87,Device652,107.229.76.219,24631,Server,,1,In Rack,#24D1B4
REL1863,4c1015d9-9619-48d3-b05f-04f27c0b02a2,Device737,226.182.96.32,8561,Printer,,2df5bcf0-d9ff-43cf-b8b5-53705b9e73b7,Device852,124.55.37.231,55125,Printer,,3,Depends On,#90521E
REL6119,25f51616-d251-4443-884d-eb66e2349f89,Device738,114.203.198.112,53980,Server,,d1c1666a-90c9-46c8-ba3f-615b86022784,Device178,168.134.244.0,62142,Printer,,4,In Rack,#2524FC
REL7941,25f51616-d251-4443-884d-eb66e2349f89,Device738,114.203.198.112,9714,Server,,94277438-6531-4442-a2e1-e60e8cf9d8ce,Device279,200.169.39.171,59234,Router,,3,Hosted On,#A5188F
REL7230,25f51616-d251-4443-884d-eb66e2349f89,Device738,114.203.198.112,11361,Server,,f051d060-6ade-4711-832c-3039ae4d8756,Device532,250.248.115.77,32856,Firewall,,1,Physically Connected To,#CD30DB
REL2720,c7a0b5d2-6327-45e7-b91d-e8a6508a8cac,Device739,147.141.205.164,19580,Firewall,,4caaa397-6b9d-4350-944a-7800a9c204a2,Device47,203.143.177.159,32744,Router,,3,In Rack,#8A70F1
REL9147,d758633c-6526-44ce-a915-b6bd386c0e39,Device740,91.236.110.22,1488,Printer,,42237523-6d56-4338-94f6-147dcab29617,Device557,75.194.23.195,55324,Server,,4,In Rack,#510CB0
REL5704,d758633c-6526-44ce-a915-b6bd386c0e39,Device740,91.236.110.22,2476,Printer,,1315dd53-9ab2-41cc-a9ac-b9eb5ca5d72f,Device391,84.94.223.44,698,Router,,3,Configured On,#7C0CA5
REL4851,d758633c-6526-44ce-a915-b6bd386c0e39,Device740,91.236.110.22,26401,Printer,,17552895-7736-4241-bd0f-d53daaa39a6a,Device240,236.30.130.219,6007,Switch,,5,Connected To,#1A0558
REL8761,1197c287-190d-414b-b9dc-40f1a1a6cb80,Device741,109.138.106.120,63191,Printer,,7257a6fe-d119-4980-850a-027c1346fd22,Device382,67.37.44.240,32807,Router,,5,Depends On,#941BAF
REL6768,aeff664a-1ef5-4bbe-b156-846fd1e6a053,Device742,250.144.45.226,15885,Router,,d27769a2-52be-4271-9df5-c65a1d9f4ff2,Device318,246.25.150.45,21116,Switch,,2,Virtualized On,#C7E58D
REL1581,aeff664a-1ef5-4bbe-b156-846fd1e6a053,Device742,250.144.45.226,60254,Router,,63f0f1c9-8212-488f-958e-7baf578b1908,Device135,2.176.6.204,122,Firewall,,2,Located In,#D306C2
REL5486,0c40b499-d709-4bdd-92d3-39828802a364,Device743,189.182.204.139,16205,Switch,,6f00651f-0ab1-4c80-aa82-5399bbd08ded,Device325,33.245.238.117,50143,Firewall,,3,Located In,#FA6555
REL1554,baf1920e-9a81-4704-b4aa-561d08a8fda7,Device744,249.61.66.72,50314,Server,,ec1d7e8a-f300-4820-ae57-ae35bc2720af,Device801,124.159.200.242,13000,Server,,2,Located In,#688CE8
REL1006,baf1920e-9a81-4704-b4aa-561d08a8fda7,Device744,249.61.66.72,41098,Server,,2df5bcf0-d9ff-43cf-b8b5-53705b9e73b7,Device852,124.55.37.231,61794,Printer,,2,Located In,#94BA0B
REL7181,baf1920e-9a81-4704-b4aa-561d08a8fda7,Device744,249.61.66.72,35199,Server,,f3aab8e4-717d-4527-9181-9630dd729eca,Device954,180.201.221.114,45457,Server,,2,Virtualized On,#83D42E
REL6466,b6df66ed-fc71-4cb0-b119-29cdb9d9d450,Device745,58.149.245.137,51738,Switch,,54d18e81-c762-4798-9c31-598632c3c230,Device627,196.213.152.20,1546,Server,,1,Hosted On,#07375C
REL2558,b6df66ed-fc71-4cb0-b119-29cdb9d9d450,Device745,58.149.245.137,38364,Switch,,8bcc49f6-0a79-48c7-b29a-a7ab4e9a9888,Device948,35.34.124.173,60306,Router,,4,Physically Connected To,#6C2DCE
REL5596,b6df66ed-fc71-4cb0-b119-29cdb9d9d450,Device745,58.149.245.137,45118,Switch,,bc196982-0142-4e53-a6ca-b797e2e16aa4,Device595,159.13.0.116,20939,Firewall,,4,Depends On,#76D81A
REL9931,81650c36-a11e-4ab3-abd3-f92bda097446,Device746,188.29.210.182,9604,Printer,,a9ede44e-eef1-4b09-a821-c63e7eb2fc14,Device934,102.232.142.77,29646,Switch,,3,Connected To,#990C9C
REL9737,81650c36-a11e-4ab3-abd3-f92bda097446,Device746,188.29.210.182,55389,Printer,,34a806f0-cd34-4a57-89f0-9b4732ed4069,Device608,167.135.101.192,55057,Router,,2,Virtualized On,#C8151A
REL1605,c521d76c-728b-4720-a9a7-fed88c8ae77c,Device747,77.6.167.187,57378,Server,,69ebda27-ed81-4712-a9c0-067a6b20fb4a,Device618,219.141.168.132,64846,Printer,,2,Physically Connected To,#2527E2
REL8545,c521d76c-728b-4720-a9a7-fed88c8ae77c,Device747,77.6.167.187,58467,Server,,31fc53c7-b709-4e22-903b-396d07013221,Device353,93.44.144.82,45402,Switch,,5,Virtualized On,#632240
REL7848,c521d76c-728b-4720-a9a7-fed88c8ae77c,Device747,77.6.167.187,5690,Server,,6e94cc92-e062-490e-9017-581e4eff7d45,Device999,213.141.128.95,20982,Firewall,,2,Owns,#75F32B
REL6891,54179be3-d1df-488e-9c0b-f198c97087de,Device748,120.142.117.40,24878,Router,,5a9a03d6-b1f3-4919-90be-3e29c947addb,Device489,135.124.208.155,22221,Switch,,3,Owns,#8B8531
REL6518,54179be3-d1df-488e-9c0b-f198c97087de,Device748,120.142.117.40,5014,Router,,8692510f-7308-4b71-9c36-1a85eda9e1c9,Device368,191.196.109.175,33360,Firewall,,1,Connected To,#B4E3F7
REL9003,54179be3-d1df-488e-9c0b-f198c97087de,Device748,120.142.117.40,60400,Router,,910d0a22-fc42-4f18-8ec7-c0f43086f911,Device853,21.103.57.129,39828,Printer,,3,Replicated At,#37145F
REL1061,54179be3-d1df-488e-9c0b-f198c97087de,Device748,120.142.117.40,6081,Router,,d50250b9-3b81-463a-9f9d-6e3153f9c812,Device686,139.70.109.16,29019,Firewall,,1,Replicated At,#E0CB9D
REL4403,c5c6723a-1806-4b61-8d5a-efc951082ec0,Device749,224.15.72.97,33097,Printer,,8b6b4350-46fb-41c3-b6e5-31b3e9a23d8a,Device541,116.79.255.142,15512,Printer,,2,Connected To,#F37FE6
REL8934,c5c6723a-1806-4b61-8d5a-efc951082ec0,Device749,224.15.72.97,19267,Printer,,aacf9cae-0003-4413-94f8-8e1312940739,Device795,13.175.35.126,20293,Router,,3,Located In,#9D1584
REL4899,6ee716fa-eb11-4f45-be64-83bee1040573,Device750,46.203.51.175,52693,Server,,34a806f0-cd34-4a57-89f0-9b4732ed4069,Device608,167.135.101.192,12148,Router,,1,Physically Connected To,#0D5AB2
REL6550,6ee716fa-eb11-4f45-be64-83bee1040573,Device750,46.203.51.175,39568,Server,,d4a0afac-e1a7-49a3-8f71-47d450300e37,Device796,0.217.175.102,33417,Server,,1,Physically Connected To,#C50133
REL3932,f8c0cc74-5098-406d-af93-1f7bd4634ca9,Device751,37.88.150.47,14139,Firewall,,86af46bb-f448-4c59-ad62-c4f9b70580cd,Device918,237.52.152.172,51606,Switch,,3,Replicated At,#326ED5
REL1195,f8c0cc74-5098-406d-af93-1f7bd4634ca9,Device751,37.88.150.47,40386,Firewall,,b7df8f24-d986-47aa-a655-a597df64bf85,Device221,168.255.193.160,45148,Server,,3,Owns,#0414D5
REL9267,f8c0cc74-5098-406d-af93-1f7bd4634ca9,Device751,37.88.150.47,29502,Firewall,,45757ac7-c6d6-4371-851e-e9dd6288e485,Device106,36.209.61.34,989,Router,,1,Depends On,#365DBA
REL3826,f8c0cc74-5098-406d-af93-1f7bd4634ca9,Device751,37.88.150.47,62628,Firewall,,e86b20b8-df6b-4a21-a33d-f84591c81a62,Device708,249.59.216.73,61445,Firewall,,3,Configured On,#3C7547
REL7508,f43bdf8f-1c61-4895-80e9-7af51c8c1f29,Device752,41.182.103.75,45090,Router,,64ef5e74-30fd-4ca0-909e-bfca455c3d87,Device555,182.112.67.197,48339,Server,,4,Virtualized On,#5DBC59
REL1942,f43bdf8f-1c61-4895-80e9-7af51c8c1f29,Device752,41.182.103.75,25469,Router,,bf535abd-66bc-450f-bdf7-755529f96412,Device521,71.147.244.19,58976,Server,,4,Hosted On,#F9CA79
REL7770,f78a4783-b374-463e-bdc9-1b6fe8128626,Device753,213.243.144.211,50795,Firewall,,1315dd53-9ab2-41cc-a9ac-b9eb5ca5d72f,Device391,84.94.223.44,44847,Router,,2,Physically Connected To,#55AD88
REL1769,823a813c-7baf-4fec-80f9-051f631961d2,Device754,13.181.80.243,37843,Server,,b2e35110-f0b8-4513-b93a-92f40128c307,Device222,223.157.101.255,50719,Switch,,5,Hosted On,#BA4C0C
REL2443,823a813c-7baf-4fec-80f9-051f631961d2,Device754,13.181.80.243,36459,Server,,68abf07a-0225-42d2-a114-7d28385df0d5,Device227,0.154.131.118,34474,Switch,,3,Physically Connected To,#E5B8F6
REL2423,823a813c-7baf-4fec-80f9-051f631961d2,Device754,13.181.80.243,57441,Server,,7530d73c-df61-4d68-bacb-25fe6ea93116,Device913,81.161.28.116,27742,Router,,5,Configured On,#F6809C
REL8351,823a813c-7baf-4fec-80f9-051f631961d2,Device754,13.181.80.243,58778,Server,,d1ae1fef-c72b-43f0-98d2-9d754de5e094,Device500,186.55.223.106,59575,Router,,3,Owns,#39AE89
REL8077,823a813c-7baf-4fec-80f9-051f631961d2,Device754,13.181.80.243,22628,Server,,94277438-6531-4442-a2e1-e60e8cf9d8ce,Device279,200.169.39.171,25716,Router,,3,Replicated At,#328517
REL6602,dfb12e64-6eba-4d32-93aa-b5c232e9feb6,Device755,205.166.228.84,59470,Server,,c614fa4e-3a04-4001-b887-a3809716d39c,Device683,150.174.145.22,46621,Printer,,5,Connected To,#C46F9D
REL2516,dfb12e64-6eba-4d32-93aa-b5c232e9feb6,Device755,205.166.228.84,14889,Server,,47acd120-6be3-4221-a678-b7b7666330fd,Device828,234.127.55.79,5732,Switch,,1,Replicated At,#294316
REL1640,dfb12e64-6eba-4d32-93aa-b5c232e9feb6,Device755,205.166.228.84,51271,Server,,4d86833e-7466-458f-8534-ef7bf5e3b653,Device902,61.10.51.202,16058,Printer,,5,Connected To,#56523B
REL8325,dfb12e64-6eba-4d32-93aa-b5c232e9feb6,Device755,205.166.228.84,58768,Server,,d79f7ff9-629c-41b5-893a-7f3a246153b9,Device253,56.210.191.149,5533,Router,,3,Depends On,#4C5A7B
REL8280,8ae48c39-5f65-4669-aa8e-8f8e64e59ff3,Device756,240.27.101.123,18168,Switch,,19d3f679-ff0a-479a-b969-dd1e2acb4e1d,Device358,141.199.23.48,32238,Printer,,1,Physically Connected To,#C744A7
REL4286,8ae48c39-5f65-4669-aa8e-8f8e64e59ff3,Device756,240.27.101.123,3185,Switch,,931d27ae-04bd-4f8d-908c-b6dcd0b2ebc6,Device313,68.185.24.255,30714,Switch,,2,In Rack,#DD6DD9
REL5905,8ae48c39-5f65-4669-aa8e-8f8e64e59ff3,Device756,240.27.101.123,35288,Switch,,9444f433-cf3e-463f-8816-634c2b4cdd88,Device545,104.72.164.133,43482,Switch,,3,Physically Connected To,#81C85F
REL3616,8ae48c39-5f65-4669-aa8e-8f8e64e59ff3,Device756,240.27.101.123,25009,Switch,,37fbf0ef-933a-4ed4-86a4-c87619867c28,Device243,238.76.48.250,22819,Firewall,,5,In Rack,#19FDEF
REL8060,5d95a9ea-ceb0-4593-b9ac-45233f2ebebb,Device757,166.4.116.149,44152,Printer,,93113229-2df6-42f4-86b8-1bd7bc7c76c9,Device699,41.37.73.128,1371,Server,,2,Located In,#68E7F0
REL5281,5d95a9ea-ceb0-4593-b9ac-45233f2ebebb,Device757,166.4.116.149,22220,Printer,,a42c3d7e-f302-4715-ae16-3f7e6a15eb5a,Device49,81.15.21.241,23925,Firewall,,3,Depends On,#8D78F4
REL6142,5d95a9ea-ceb0-4593-b9ac-45233f2ebebb,Device757,166.4.116.149,41609,Printer,,584788b7-a6d7-462f-a0cf-46c435ca5a3b,Device333,82.190.32.210,46507,Server,,3,Replicated At,#FF10A0
REL7856,5d95a9ea-ceb0-4593-b9ac-45233f2ebebb,Device757,166.4.116.149,13156,Printer,,db61f4fc-afba-4613-9118-954f789626df,Device786,252.66.37.221,4789,Server,,4,Physically Connected To,#8EED7F
REL6019,5d95a9ea-ceb0-4593-b9ac-45233f2ebebb,Device757,166.4.116.149,24892,Printer,,0f9e1d18-50ae-4df2-8dd3-d1b9de31f333,Device471,24.163.65.125,4124,Router,,5,Located In,#34B7B1
REL3806,3d188241-61bf-4b54-b065-86d974146fe6,Device758,42.243.182.57,23594,Switch,,fc0646a7-f496-4bca-a376-6261c2cbc864,Device547,228.125.201.25,64687,Switch,,2,Physically Connected To,#AE37CF
REL9038,3d188241-61bf-4b54-b065-86d974146fe6,Device758,42.243.182.57,47068,Switch,,fd92172b-3ddb-409e-99a0-ffd1fccfd15a,Device367,216.10.49.209,61011,Server,,1,Physically Connected To,#24C14F
REL1149,3d188241-61bf-4b54-b065-86d974146fe6,Device758,42.243.182.57,44532,Switch,,1ee76474-0684-4eff-85a8-42b7ce03cd85,Device290,255.132.44.247,42646,Switch,,2,Virtualized On,#D0FB65
REL2070,3d188241-61bf-4b54-b065-86d974146fe6,Device758,42.243.182.57,3955,Switch,,c246564f-3f4e-4a83-9ed9-741a261dcb34,Device188,126.119.182.114,44224,Router,,4,In Rack,#13C0E8
REL4852,da197d17-73b6-4397-825b-185bb14e40f0,Device759,71.120.193.253,47313,Switch,,ee0c3169-726c-470a-8383-8b83a7be9bbf,Device67,229.189.147.147,2466,Printer,,5,Located In,#214B1C
REL7800,da197d17-73b6-4397-825b-185bb14e40f0,Device759,71.120.193.253,825,Switch,,bfeddcd2-379f-41d3-83f6-099a4ad19d66,Device261,113.195.131.46,412,Server,,4,Owns,#3BC938
REL4255,3a4f4f1c-fdec-40bd-b199-844681e67e3b,Device760,236.51.216.235,48223,Router,,bffced3f-bc82-45b2-b59c-91020b2aa520,Device73,17.252.55.19,54046,Firewall,,5,Configured On,#1FF293
