CI Rel ID,Source Asset ID,Source Asset Name,Source IP Address,Source Port,Source Type,Source Icon,Target Asset ID,Target Asset Name,Target IP Address,Target Port,Target Type,Target Icon,Relationship Type ID,Relationship Type Name,Relationship Color
REL9472,8705,AUSYCT-28A-UJ4H,38.65.206.173,49048,Switch,Icon,1117,AUSYCT-28A-5DVD,38.13.232.110,9159,Server,Icon,18,In Rack,#000000
REL9214,9651,AUSYCT-28A-DT85,89.6.66.233,6736,Firewall,Icon,9592,AUSYCT-28A-JYHG,33.89.202.152,34775,Firewall,Icon,36,Connected To,#000000
REL8268,9301,AUSYCT-28A-L8Q4,208.124.88.179,32367,Firewall,Icon,2020,AUSYCT-28A-NC23,191.16.125.31,12203,Switch,Icon,5,Depends On,#000000
REL9757,2320,AUSYCT-28A-T0P7,200.173.171.65,25845,Firewall,Icon,6728,AUSYCT-28A-JKI4,217.28.76.36,15065,Printer,Icon,56,Hosted On,#000000
REL7939,26,AUSYCT-28A-3TPP,19.63.102.127,53014,Router,Icon,6741,AUSYCT-28A-31RN,176.224.231.57,1712,Server,Icon,77,Owns,#000000
REL3240,1924,AUSYCT-28A-4TTI,240.91.120.178,7594,Firewall,Icon,3277,AUSYCT-28A-LRU2,122.71.82.191,42490,Switch,Icon,31,In Rack,#000000
REL9602,8329,AUSYCT-28A-4OVQ,85.221.119.163,62271,Printer,Icon,5073,AUSYCT-28A-IN4Q,79.194.7.121,18048,Printer,Icon,94,Owns,#000000
REL7670,1241,AUSYCT-28A-708I,239.188.189.109,34378,Firewall,Icon,6366,AUSYCT-28A-DS8W,28.28.23.111,6598,Firewall,Icon,72,Virtualized On,#000000
REL9618,5767,AUSYCT-28A-KIO7,22.16.247.20,15429,Router,Icon,6899,AUSYCT-28A-6IM5,117.237.95.39,50799,Server,Icon,87,Owns,#000000
REL747,3868,AUSYCT-28A-Y2B4,138.250.147.108,31108,Router,Icon,2438,AUSYCT-28A-KGZQ,87.64.163.83,50914,Switch,Icon,92,In Rack,#000000
REL5613,6222,AUSYCT-28A-15LX,49.143.225.178,20490,Router,Icon,2429,AUSYCT-28A-SBG8,67.91.5.111,7178,Server,Icon,8,Owns,#000000
REL178,1331,AUSYCT-28A-LT6T,93.107.91.10,55499,Server,Icon,6313,AUSYCT-28A-Z6LR,204.38.74.154,8500,Switch,Icon,3,Depends On,#000000
REL7615,871,AUSYCT-28A-P3PO,48.12.202.45,12202,Router,Icon,2888,AUSYCT-28A-ZNUM,214.148.164.27,1830,Server,Icon,56,Depends On,#000000
REL5407,9317,AUSYCT-28A-7FE5,103.90.47.94,40737,Printer,Icon,2497,AUSYCT-28A-49K6,190.120.150.209,45658,Switch,Icon,91,Connected To,#000000
REL4825,592,AUSYCT-28A-1YRF,2.32.108.225,38403,Firewall,Icon,3068,AUSYCT-28A-TKYU,110.254.115.254,12353,Server,Icon,56,In Rack,#000000
REL5582,5774,AUSYCT-28A-BWHW,144.236.199.219,26373,Printer,Icon,4013,AUSYCT-28A-PE5F,105.89.73.149,59312,Router,Icon,39,In Rack,#000000
REL8465,4150,AUSYCT-28A-0UVA,144.146.163.95,64904,Server,Icon,4173,AUSYCT-28A-FJLZ,131.65.73.78,6484,Firewall,Icon,23,Connected To,#000000
REL895,7,AUSYCT-28A-NILU,62.174.6.119,5992,Firewall,Icon,3126,AUSYCT-28A-G2F3,111.1.62.54,36571,Switch,Icon,44,Connected To,#000000
REL3562,2515,AUSYCT-28A-XUKA,98.219.159.167,1823,Switch,Icon,5784,AUSYCT-28A-5X57,22.96.186.105,40996,Server,Icon,19,Located In,#000000
REL4696,5986,AUSYCT-28A-UIUH,3.8.235.13,11405,Server,Icon,475,AUSYCT-28A-HYN7,159.246.188.206,40002,Server,Icon,69,Located In,#000000
REL615,6516,AUSYCT-28A-J8VA,35.10.170.94,30117,Switch,Icon,9387,AUSYCT-28A-1DD8,61.55.249.104,20144,Router,Icon,98,Configured On,#000000
REL9701,779,AUSYCT-28A-BFDZ,214.244.13.172,41267,Router,Icon,1889,AUSYCT-28A-6EPZ,63.96.172.35,24297,Server,Icon,54,Configured On,#000000
REL4314,7510,AUSYCT-28A-284J,171.143.232.57,23068,Firewall,Icon,2155,AUSYCT-28A-BI0V,147.230.137.104,43435,Firewall,Icon,91,Hosted On,#000000
REL516,4179,AUSYCT-28A-XMHH,186.114.121.65,42935,Firewall,Icon,2472,AUSYCT-28A-7DTJ,212.197.70.159,43622,Printer,Icon,40,Connected To,#000000
REL392,1899,AUSYCT-28A-TBL9,53.73.203.154,36489,Switch,Icon,9618,AUSYCT-28A-7VEU,154.237.20.20,55747,Printer,Icon,16,Connected To,#000000
REL2841,4375,AUSYCT-28A-UIWN,138.138.210.166,34852,Firewall,Icon,7406,AUSYCT-28A-ZT1S,32.29.224.6,61177,Printer,Icon,50,Virtualized On,#000000
REL7442,335,AUSYCT-28A-Q9S4,127.84.18.33,12759,Printer,Icon,5513,AUSYCT-28A-VKRI,103.249.89.62,1094,Firewall,Icon,55,Hosted On,#000000
REL2477,6373,AUSYCT-28A-P2R8,43.201.83.151,5337,Firewall,Icon,5493,AUSYCT-28A-XE62,141.223.34.164,57955,Switch,Icon,42,Hosted On,#000000
REL4304,3131,AUSYCT-28A-BRAV,89.233.10.147,9434,Router,Icon,4128,AUSYCT-28A-9EKT,80.39.189.107,49129,Switch,Icon,23,Connected To,#000000
REL5708,4233,AUSYCT-28A-RNVP,155.21.98.196,13866,Switch,Icon,539,AUSYCT-28A-D91V,105.125.86.95,12307,Firewall,Icon,49,Hosted On,#000000
REL799,4112,AUSYCT-28A-AF9D,202.245.144.153,44772,Switch,Icon,4911,AUSYCT-28A-EBPX,80.238.214.241,14284,Switch,Icon,41,In Rack,#000000
REL1146,5332,AUSYCT-28A-NFSA,0.234.183.168,39541,Switch,Icon,6325,AUSYCT-28A-9YJL,229.177.153.194,22340,Server,Icon,14,Depends On,#000000
REL3498,1338,AUSYCT-28A-62YR,254.147.98.239,9840,Printer,Icon,7725,AUSYCT-28A-GYIZ,150.106.162.97,42790,Server,Icon,90,Connected To,#000000
REL2353,8585,AUSYCT-28A-24MZ,98.17.107.133,55540,Printer,Icon,9726,AUSYCT-28A-JWGF,147.195.14.254,20243,Server,Icon,10,Hosted On,#000000
REL5455,5184,AUSYCT-28A-SG2T,138.111.226.94,29129,Server,Icon,5554,AUSYCT-28A-EM3C,30.255.220.161,6991,Firewall,Icon,44,Depends On,#000000
REL9781,6182,AUSYCT-28A-356X,104.88.254.111,23172,Switch,Icon,1109,AUSYCT-28A-LVIC,2.153.200.211,19749,Printer,Icon,31,Owns,#000000
REL1570,2391,AUSYCT-28A-Q0RP,252.229.184.26,16755,Router,Icon,7452,AUSYCT-28A-S114,227.178.187.73,50723,Switch,Icon,34,Hosted On,#000000
REL5520,288,AUSYCT-28A-JF5Q,75.180.84.170,41832,Server,Icon,5968,AUSYCT-28A-GJD9,240.60.133.154,17265,Switch,Icon,4,Hosted On,#000000
REL7671,6776,AUSYCT-28A-ZZ0K,10.35.162.23,60677,Router,Icon,6300,AUSYCT-28A-WUTA,122.3.110.74,12714,Server,Icon,7,Located In,#000000
REL8483,8144,AUSYCT-28A-LBDW,128.39.47.228,12290,Router,Icon,9356,AUSYCT-28A-OO2G,47.203.78.46,62488,Printer,Icon,76,Replicated At,#000000
REL4272,4405,AUSYCT-28A-GEO9,245.246.124.209,39731,Firewall,Icon,7490,AUSYCT-28A-3GRT,245.74.191.11,32729,Firewall,Icon,58,In Rack,#000000
REL6959,4649,AUSYCT-28A-66VM,207.9.145.202,63399,Server,Icon,4728,AUSYCT-28A-8JMT,127.212.121.35,2328,Switch,Icon,12,In Rack,#000000
REL4075,5344,AUSYCT-28A-NI3O,138.214.11.181,50334,Router,Icon,26,AUSYCT-28A-97TN,85.91.188.195,317,Server,Icon,50,In Rack,#000000
REL9485,1114,AUSYCT-28A-CJSD,99.51.56.156,35377,Server,Icon,9189,AUSYCT-28A-SOHV,163.163.14.131,10144,Server,Icon,40,Connected To,#000000
REL7152,1347,AUSYCT-28A-0CBY,177.255.52.95,13187,Server,Icon,443,AUSYCT-28A-KB2U,64.94.152.150,20020,Printer,Icon,87,Replicated At,#000000
REL2067,4627,AUSYCT-28A-08S4,199.74.198.167,46493,Printer,Icon,1854,AUSYCT-28A-VFHZ,55.225.35.20,42982,Firewall,Icon,62,In Rack,#000000
REL6473,7594,AUSYCT-28A-61V9,18.134.215.88,14377,Firewall,Icon,8055,AUSYCT-28A-KFYT,155.198.33.200,23373,Firewall,Icon,50,Depends On,#000000
REL6795,521,AUSYCT-28A-X9DY,15.16.254.57,54036,Router,Icon,6397,AUSYCT-28A-591J,249.138.255.181,45146,Printer,Icon,9,Hosted On,#000000
REL8116,1579,AUSYCT-28A-QY4K,5.166.211.226,17784,Printer,Icon,6317,AUSYCT-28A-7EWT,45.59.215.169,4295,Switch,Icon,91,Owns,#000000
REL3365,1574,AUSYCT-28A-OOOJ,110.149.83.166,53352,Server,Icon,4012,AUSYCT-28A-82QY,142.95.71.173,58409,Server,Icon,23,Connected To,#000000
REL2063,7443,AUSYCT-28A-4DMS,76.25.98.102,62258,Firewall,Icon,5605,AUSYCT-28A-Z6C4,145.151.240.17,24665,Firewall,Icon,62,Hosted On,#000000
REL1916,2610,AUSYCT-28A-3IMF,117.230.252.65,45635,Router,Icon,6659,AUSYCT-28A-N2EB,107.210.17.154,21981,Router,Icon,28,Located In,#000000
REL7837,8042,AUSYCT-28A-FXZF,177.4.86.175,54326,Switch,Icon,7341,AUSYCT-28A-0SY6,77.118.0.61,46632,Firewall,Icon,75,Connected To,#000000
REL8343,5346,AUSYCT-28A-0YB0,115.133.223.201,2127,Server,Icon,6750,AUSYCT-28A-SK2I,195.206.141.187,47689,Router,Icon,92,Depends On,#000000
REL2970,1492,AUSYCT-28A-90DZ,35.51.246.94,6439,Switch,Icon,5946,AUSYCT-28A-FFPI,181.17.17.68,27774,Server,Icon,72,Owns,#000000
REL4673,5570,AUSYCT-28A-T57H,155.29.80.160,26390,Router,Icon,2385,AUSYCT-28A-PFPL,20.72.209.238,38906,Router,Icon,89,Depends On,#000000
REL9743,2978,AUSYCT-28A-8OLE,189.94.194.29,6141,Router,Icon,1165,AUSYCT-28A-Y5VW,142.111.146.193,8187,Server,Icon,60,Virtualized On,#000000
REL1504,3732,AUSYCT-28A-TJ0X,2.249.191.221,57343,Printer,Icon,1491,AUSYCT-28A-Y1DO,73.35.126.178,9371,Firewall,Icon,51,Connected To,#000000
REL8243,5986,AUSYCT-28A-PUAI,77.86.173.168,12122,Firewall,Icon,1801,AUSYCT-28A-MOEQ,12.221.180.99,2643,Switch,Icon,58,Configured On,#000000
REL3954,6101,AUSYCT-28A-DYS6,152.248.113.179,44866,Firewall,Icon,1316,AUSYCT-28A-SJYD,241.195.171.210,54036,Firewall,Icon,61,Owns,#000000
REL8727,1902,AUSYCT-28A-72P5,110.26.128.22,49576,Firewall,Icon,6776,AUSYCT-28A-ZZ0K,10.35.162.23,62437,Router,Icon,99,Replicated At,#000000
REL7953,3298,AUSYCT-28A-7BJD,28.215.217.78,46995,Router,Icon,1764,AUSYCT-28A-H5TR,174.145.255.140,30945,Switch,Icon,86,Located In,#000000
REL2302,5341,AUSYCT-28A-RQ67,73.99.38.138,27453,Server,Icon,2077,AUSYCT-28A-HY69,183.212.201.110,31726,Switch,Icon,39,Replicated At,#000000
REL4231,7169,AUSYCT-28A-WO6R,225.125.160.206,28038,Server,Icon,6137,AUSYCT-28A-1K4U,23.23.0.39,50792,Firewall,Icon,99,Replicated At,#000000
REL3285,2008,AUSYCT-28A-0M95,129.218.117.134,23785,Firewall,Icon,9370,AUSYCT-28A-ZCII,255.227.235.16,28547,Printer,Icon,77,Hosted On,#000000
REL519,1818,AUSYCT-28A-UAR0,47.78.181.66,964,Switch,Icon,1354,AUSYCT-28A-Y89S,113.212.214.168,57768,Printer,Icon,45,Replicated At,#000000
REL8837,6784,AUSYCT-28A-RPI9,73.165.35.11,61639,Switch,Icon,288,AUSYCT-28A-JF5Q,75.180.84.170,14171,Server,Icon,22,Owns,#000000
REL3191,8168,AUSYCT-28A-NZJT,212.124.101.139,53293,Printer,Icon,1582,AUSYCT-28A-FNI8,92.161.96.215,2988,Printer,Icon,14,Located In,#000000
REL9206,6255,AUSYCT-28A-T77O,200.120.58.215,65271,Server,Icon,6729,AUSYCT-28A-BV8A,247.246.167.174,60848,Router,Icon,84,Located In,#000000
REL7038,14,AUSYCT-28A-OJUB,23.1.113.67,62877,Firewall,Icon,12,AUSYCT-28A-32CI,198.215.57.253,7491,Router,Icon,79,In Rack,#000000
REL7845,4598,AUSYCT-28A-GL4R,255.252.162.255,24510,Router,Icon,3107,AUSYCT-28A-5CMX,30.28.123.235,42605,Switch,Icon,26,Physically Connected To,#000000
REL1836,1023,AUSYCT-28A-PPR1,196.207.18.207,4212,Server,Icon,1772,AUSYCT-28A-PMUM,226.189.26.212,50083,Printer,Icon,39,Connected To,#000000
REL272,1405,AUSYCT-28A-9RV0,161.71.248.171,42751,Firewall,Icon,6184,AUSYCT-28A-C7BA,49.140.178.164,3333,Firewall,Icon,30,Owns,#000000
REL9626,4966,AUSYCT-28A-HMXV,95.63.225.183,60503,Switch,Icon,1031,AUSYCT-28A-WKK6,38.236.230.32,57500,Printer,Icon,8,Depends On,#000000
REL8494,3359,AUSYCT-28A-77K4,190.120.214.162,26654,Printer,Icon,4504,AUSYCT-28A-HQHX,174.182.49.187,14674,Router,Icon,71,In Rack,#000000
REL590,5457,AUSYCT-28A-NSKC,176.224.212.238,35599,Server,Icon,5929,AUSYCT-28A-VC9N,165.59.93.229,16406,Switch,Icon,85,Located In,#000000
REL8596,4222,AUSYCT-28A-MX4B,167.188.215.196,47875,Switch,Icon,2954,AUSYCT-28A-Y091,171.29.25.188,33697,Firewall,Icon,100,In Rack,#000000
REL8532,4428,AUSYCT-28A-V3E7,146.92.108.88,39820,Printer,Icon,425,AUSYCT-28A-I0E8,102.149.189.43,54941,Firewall,Icon,89,Located In,#000000
REL9302,2182,AUSYCT-28A-SZB5,47.116.219.245,30478,Router,Icon,1776,AUSYCT-28A-RLNS,170.235.65.69,39256,Firewall,Icon,40,Depends On,#000000
REL1237,1993,AUSYCT-28A-64GY,122.67.231.90,29008,Router,Icon,4366,AUSYCT-28A-C94L,129.210.8.28,9191,Printer,Icon,99,In Rack,#000000
REL3067,2603,AUSYCT-28A-MCHG,104.82.38.235,32488,Firewall,Icon,8810,AUSYCT-28A-JCUZ,216.233.95.3,42160,Firewall,Icon,37,Physically Connected To,#000000
REL3446,9482,AUSYCT-28A-VLSG,67.133.79.20,14947,Server,Icon,5943,AUSYCT-28A-PTC5,82.220.23.123,48694,Printer,Icon,95,Depends On,#000000
REL6458,941,AUSYCT-28A-ZS5V,140.254.173.185,49878,Printer,Icon,3377,AUSYCT-28A-9EU1,182.209.47.81,43554,Firewall,Icon,26,Connected To,#000000
REL3452,5383,AUSYCT-28A-RXJY,144.11.89.184,27705,Server,Icon,6153,AUSYCT-28A-GSST,76.71.115.226,61046,Router,Icon,65,Physically Connected To,#000000
REL4201,7802,AUSYCT-28A-OC48,165.134.206.82,54371,Server,Icon,4544,AUSYCT-28A-UM2Z,229.199.59.143,22700,Server,Icon,85,Configured On,#000000
REL5571,6643,AUSYCT-28A-C0UA,95.232.136.82,56210,Switch,Icon,8277,AUSYCT-28A-4YXC,106.226.231.64,54240,Switch,Icon,31,Located In,#000000
REL4498,3124,AUSYCT-28A-3IHF,66.26.30.231,47440,Firewall,Icon,9955,AUSYCT-28A-0QFB,231.61.124.199,63713,Server,Icon,95,Located In,#000000
REL6590,2254,AUSYCT-28A-04M9,47.135.109.146,213,Firewall,Icon,562,AUSYCT-28A-ZC8C,90.216.175.51,48479,Switch,Icon,91,Replicated At,#000000
REL5152,1479,AUSYCT-28A-JGGK,71.193.137.155,44973,Printer,Icon,7331,AUSYCT-28A-9021,206.129.98.204,29911,Firewall,Icon,94,Located In,#000000
REL4348,4930,AUSYCT-28A-P408,33.193.154.174,3179,Server,Icon,9219,AUSYCT-28A-QTK2,151.1.66.241,6626,Router,Icon,70,Depends On,#000000
REL4844,6519,AUSYCT-28A-1GI0,238.51.241.26,8981,Firewall,Icon,4536,AUSYCT-28A-H193,139.213.184.175,6394,Firewall,Icon,46,Physically Connected To,#000000
REL5382,8060,AUSYCT-28A-NE38,112.197.123.237,49829,Printer,Icon,2451,AUSYCT-28A-SV5N,149.124.153.168,29927,Switch,Icon,22,Depends On,#000000
REL1120,343,AUSYCT-28A-QV8M,205.106.22.96,61373,Firewall,Icon,6244,AUSYCT-28A-NNKJ,118.207.172.112,57602,Printer,Icon,2,In Rack,#000000
REL6589,6173,AUSYCT-28A-KPNU,236.129.100.248,949,Router,Icon,4887,AUSYCT-28A-47LF,123.32.211.78,1040,Server,Icon,67,Depends On,#000000
REL8413,5012,AUSYCT-28A-RF0A,66.241.84.190,52448,Router,Icon,9181,AUSYCT-28A-1EZM,251.12.79.6,58837,Printer,Icon,52,Connected To,#000000
REL8608,8026,AUSYCT-28A-7KS5,81.44.177.139,3645,Firewall,Icon,5276,AUSYCT-28A-LCMI,171.38.116.80,14472,Switch,Icon,60,Connected To,#000000
REL9380,5473,AUSYCT-28A-49O6,145.94.95.199,22112,Router,Icon,5016,AUSYCT-28A-Y2WZ,227.89.214.3,50834,Printer,Icon,92,Depends On,#000000
REL6420,965,AUSYCT-28A-1WSP,245.212.149.120,59206,Server,Icon,8706,AUSYCT-28A-4VG8,167.124.132.17,30557,Router,Icon,38,Connected To,#000000
REL2672,8555,AUSYCT-28A-Z08L,38.96.40.197,17350,Printer,Icon,9079,AUSYCT-28A-5PM6,182.213.186.112,14604,Firewall,Icon,4,Connected To,#000000
REL6691,9736,AUSYCT-28A-OOJK,118.191.72.45,8126,Printer,Icon,7481,AUSYCT-28A-SWB6,114.135.254.219,25875,Firewall,Icon,87,Physically Connected To,#000000
REL2752,2422,AUSYCT-28A-04UO,151.76.90.175,22811,Server,Icon,3907,AUSYCT-28A-Y4Z7,117.239.240.8,65159,Server,Icon,81,Located In,#000000
REL7452,1672,AUSYCT-28A-4P4T,47.166.170.58,29314,Router,Icon,3906,AUSYCT-28A-KLS0,157.160.76.147,60208,Firewall,Icon,21,Hosted On,#000000
REL7600,3289,AUSYCT-28A-Q0E3,146.53.186.254,31325,Firewall,Icon,941,AUSYCT-28A-ZS5V,140.254.173.185,13202,Printer,Icon,98,Connected To,#000000
REL2870,6571,AUSYCT-28A-CF4U,1.243.1.207,6011,Switch,Icon,1821,AUSYCT-28A-JGPX,244.61.38.154,14612,Switch,Icon,59,Physically Connected To,#000000
REL1658,26,AUSYCT-28A-BGUG,82.126.141.5,45470,Server,Icon,1362,AUSYCT-28A-82PG,18.136.180.20,49498,Server,Icon,50,In Rack,#000000
REL6847,1536,AUSYCT-28A-JME1,55.175.93.35,8110,Printer,Icon,2338,AUSYCT-28A-GDB8,116.50.114.106,354,Router,Icon,17,Depends On,#000000
REL7865,6258,AUSYCT-28A-9CB6,6.206.127.109,183,Printer,Icon,4772,AUSYCT-28A-PAKN,75.191.121.115,45514,Switch,Icon,28,Located In,#000000
REL2771,7741,AUSYCT-28A-H8JV,41.192.185.201,8039,Router,Icon,7373,AUSYCT-28A-RF97,238.120.137.234,61165,Firewall,Icon,63,Virtualized On,#000000
REL6112,3152,AUSYCT-28A-LXR3,92.118.236.211,49212,Server,Icon,5800,AUSYCT-28A-UQVA,14.131.33.244,50866,Switch,Icon,20,Replicated At,#000000
REL7768,5450,AUSYCT-28A-BVZC,160.180.59.253,62785,Firewall,Icon,4060,AUSYCT-28A-L5O9,77.93.22.191,27198,Router,Icon,36,Connected To,#000000
REL5769,2445,AUSYCT-28A-1OSH,241.217.23.138,40235,Switch,Icon,8560,AUSYCT-28A-UVRN,85.117.26.3,33574,Switch,Icon,72,Owns,#000000
REL6847,7695,AUSYCT-28A-EQBQ,215.152.143.15,12385,Firewall,Icon,3247,AUSYCT-28A-M3DQ,153.68.74.193,43189,Server,Icon,58,Configured On,#000000
REL8168,7263,AUSYCT-28A-ANXN,213.158.6.172,46023,Server,Icon,8426,AUSYCT-28A-5NSJ,34.58.219.180,29046,Printer,Icon,31,Physically Connected To,#000000
REL6335,3775,AUSYCT-28A-X07Q,40.120.182.221,50160,Server,Icon,626,AUSYCT-28A-R3NM,236.55.97.116,1732,Printer,Icon,38,Connected To,#000000
REL3884,4388,AUSYCT-28A-41V2,20.149.66.141,24914,Printer,Icon,6614,AUSYCT-28A-SLL6,7.60.12.121,18627,Router,Icon,4,Located In,#000000
REL8852,8125,AUSYCT-28A-6TM9,38.191.44.212,1192,Printer,Icon,68,AUSYCT-28A-PVCH,32.11.72.165,36337,Firewall,Icon,43,In Rack,#000000
REL9744,5280,AUSYCT-28A-X31I,27.253.32.208,57410,Switch,Icon,4507,AUSYCT-28A-UR11,73.36.58.145,65458,Router,Icon,14,Located In,#000000
REL5281,9631,AUSYCT-28A-O3IZ,134.162.46.109,60573,Router,Icon,360,AUSYCT-28A-8P4A,85.249.252.179,64605,Switch,Icon,4,Connected To,#000000
REL4006,6806,AUSYCT-28A-WD50,144.115.187.16,62537,Server,Icon,399,AUSYCT-28A-EHA3,243.85.77.121,3151,Server,Icon,28,Depends On,#000000
REL3808,1705,AUSYCT-28A-IRYX,116.74.236.118,705,Firewall,Icon,3071,AUSYCT-28A-J32Q,6.145.228.193,8622,Printer,Icon,25,Physically Connected To,#000000
REL1829,757,AUSYCT-28A-FQTB,96.87.20.218,1295,Switch,Icon,4108,AUSYCT-28A-I4H6,178.102.190.213,46121,Switch,Icon,14,Located In,#000000
REL1264,5452,AUSYCT-28A-DLCJ,166.39.208.144,29896,Server,Icon,3332,AUSYCT-28A-X82F,143.146.172.152,1041,Router,Icon,31,Configured On,#000000
REL3159,3899,AUSYCT-28A-4OCG,92.49.57.89,25412,Firewall,Icon,4730,AUSYCT-28A-6D2X,205.119.148.97,43083,Firewall,Icon,100,Replicated At,#000000
REL9636,6647,AUSYCT-28A-OA8M,21.255.192.24,7673,Server,Icon,3327,AUSYCT-28A-AQZB,6.31.168.101,43885,Printer,Icon,51,Replicated At,#000000
REL9858,8244,AUSYCT-28A-3AD9,213.113.162.114,39244,Firewall,Icon,2118,AUSYCT-28A-00E3,158.178.194.129,41826,Server,Icon,55,Depends On,#000000
REL1562,6406,AUSYCT-28A-VQP5,196.63.76.95,28236,Router,Icon,9650,AUSYCT-28A-TS9M,141.146.108.13,25440,Printer,Icon,56,Located In,#000000
REL9201,1776,AUSYCT-28A-RLNS,170.235.65.69,22428,Firewall,Icon,1357,AUSYCT-28A-M7LG,34.186.205.39,2478,Firewall,Icon,21,Connected To,#000000
REL9240,201,AUSYCT-28A-EA3Y,71.97.190.76,9675,Router,Icon,1316,AUSYCT-28A-SJYD,241.195.171.210,16147,Firewall,Icon,55,Hosted On,#000000
REL8213,4123,AUSYCT-28A-3AAM,151.124.36.231,64625,Firewall,Icon,3005,AUSYCT-28A-IDJY,176.127.221.120,54169,Printer,Icon,70,Physically Connected To,#000000
REL1274,1073,AUSYCT-28A-6G95,77.93.162.200,17626,Switch,Icon,2955,AUSYCT-28A-LGBQ,1.129.159.37,5875,Switch,Icon,96,Connected To,#000000
REL5508,7606,AUSYCT-28A-33WW,148.99.94.114,61058,Router,Icon,1175,AUSYCT-28A-SXMH,193.117.15.214,9108,Router,Icon,76,Physically Connected To,#000000
REL433,9595,AUSYCT-28A-RB9P,98.55.133.150,60445,Router,Icon,581,AUSYCT-28A-RMN2,95.51.94.164,51375,Firewall,Icon,24,Depends On,#000000
REL1604,2156,AUSYCT-28A-7OF8,51.202.209.98,31372,Printer,Icon,5964,AUSYCT-28A-0MOX,7.179.59.23,32809,Printer,Icon,39,Virtualized On,#000000
REL5974,5074,AUSYCT-28A-LPDV,202.15.28.22,12394,Router,Icon,133,AUSYCT-28A-E7A7,255.75.106.39,14429,Firewall,Icon,5,Virtualized On,#000000
REL9264,5858,AUSYCT-28A-KXM2,46.124.232.119,15706,Router,Icon,2718,AUSYCT-28A-65L2,131.90.19.44,30083,Firewall,Icon,68,Configured On,#000000
REL970,3227,AUSYCT-28A-FD0F,25.214.219.110,14430,Server,Icon,8514,AUSYCT-28A-I31I,167.108.4.26,38384,Server,Icon,92,Virtualized On,#000000
REL5784,4659,AUSYCT-28A-GXZ3,78.218.77.249,33301,Firewall,Icon,1872,AUSYCT-28A-ESET,30.125.81.237,17620,Firewall,Icon,74,Located In,#000000
REL7780,7367,AUSYCT-28A-KE5W,252.180.6.211,43760,Firewall,Icon,4886,AUSYCT-28A-U0EB,242.178.181.209,27328,Router,Icon,13,In Rack,#000000
REL60,7082,AUSYCT-28A-5EGU,72.28.69.181,1708,Printer,Icon,1905,AUSYCT-28A-E8RK,183.153.10.155,49728,Router,Icon,11,Connected To,#000000
REL3727,3698,AUSYCT-28A-0W09,167.193.39.235,30418,Printer,Icon,2758,AUSYCT-28A-15NF,214.148.169.52,7683,Printer,Icon,6,Configured On,#000000
REL3391,4429,AUSYCT-28A-8NBL,31.221.12.101,12369,Router,Icon,4082,AUSYCT-28A-NTG0,92.135.188.137,49981,Printer,Icon,81,Depends On,#000000
REL7412,9004,AUSYCT-28A-KHIU,18.75.30.111,57749,Server,Icon,594,AUSYCT-28A-CJZU,157.126.90.255,52198,Firewall,Icon,87,Configured On,#000000
REL2141,5633,AUSYCT-28A-R4KI,225.88.60.153,52849,Switch,Icon,5254,AUSYCT-28A-BC2R,145.99.59.252,55833,Printer,Icon,17,Connected To,#000000
REL9638,4552,AUSYCT-28A-4XBZ,47.40.198.139,60814,Printer,Icon,9035,AUSYCT-28A-DLGX,149.207.89.185,55831,Router,Icon,7,Hosted On,#000000
REL7183,9381,AUSYCT-28A-LC1X,107.175.64.227,32642,Server,Icon,2786,AUSYCT-28A-F4AR,20.0.130.190,36238,Router,Icon,12,Connected To,#000000
REL9760,8278,AUSYCT-28A-AH9Y,70.80.206.189,16955,Server,Icon,7410,AUSYCT-28A-3AES,16.235.21.217,31831,Printer,Icon,78,In Rack,#000000
REL7523,5149,AUSYCT-28A-DRBC,191.227.160.163,59342,Firewall,Icon,8951,AUSYCT-28A-YR1M,119.18.159.25,907,Printer,Icon,18,Depends On,#000000
REL2035,2653,AUSYCT-28A-BP4X,8.156.177.165,3493,Router,Icon,3310,AUSYCT-28A-1ZXF,50.196.113.207,51305,Firewall,Icon,58,Located In,#000000
REL2684,6419,AUSYCT-28A-EGZS,38.237.182.251,13876,Server,Icon,2260,AUSYCT-28A-1ADL,56.117.220.87,62207,Firewall,Icon,45,Configured On,#000000
REL2936,8106,AUSYCT-28A-IONH,179.38.159.200,49979,Server,Icon,2503,AUSYCT-28A-U5YQ,185.21.82.73,24591,Router,Icon,76,Hosted On,#000000
REL7652,3649,AUSYCT-28A-XVEQ,30.54.4.248,15828,Printer,Icon,226,AUSYCT-28A-SXBJ,11.7.63.68,22630,Firewall,Icon,35,Physically Connected To,#000000
REL2032,9404,AUSYCT-28A-9HNW,209.72.209.155,22596,Switch,Icon,6938,AUSYCT-28A-DLAN,69.207.83.170,31632,Printer,Icon,54,Located In,#000000
REL3189,9348,AUSYCT-28A-139C,74.208.22.226,30878,Server,Icon,3661,AUSYCT-28A-TK15,208.72.175.109,17096,Printer,Icon,36,Located In,#000000
REL2806,5102,AUSYCT-28A-Q8J6,205.135.0.48,28877,Printer,Icon,8113,AUSYCT-28A-LWBU,136.108.30.183,56824,Firewall,Icon,64,Physically Connected To,#000000
REL9022,2616,AUSYCT-28A-O53B,79.139.10.111,14418,Router,Icon,346,AUSYCT-28A-EZV9,132.77.93.173,29851,Server,Icon,55,Located In,#000000
